age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
32,2,347623,8,1,2,1,0,0,0,0,40,0,0
58,2,174848,7,1,10,1,0,0,0,0,40,0,0
75,1,106873,6,6,5,0,0,0,0,0,40,0,0
37,2,49687,13,2,10,0,0,0,0,1980,40,0,0
39,2,256294,8,1,4,1,1,0,0,0,40,0,0
66,0,33155,8,1,1,1,0,0,0,0,45,0,1
46,2,131939,8,2,10,0,0,0,0,0,40,0,0
49,4,95256,13,1,11,1,0,0,0,0,42,0,1
32,2,198901,5,1,10,1,0,0,0,0,40,0,0
20,2,177287,8,0,1,3,0,1,0,0,40,0,0
44,2,144925,12,2,8,0,0,0,3325,0,40,0,0
42,2,188243,13,2,1,0,0,1,0,0,50,0,1
34,1,198068,8,1,10,1,0,0,0,0,40,0,0
37,2,116960,8,1,11,1,0,0,0,0,40,0,1
22,2,172496,12,0,2,0,0,0,0,0,40,12,0
33,2,251990,8,4,0,0,4,0,0,0,37,0,0
54,3,28683,8,1,0,1,0,0,4386,0,41,0,1
36,2,109133,13,1,5,1,0,0,0,0,50,0,1
36,2,24504,8,2,0,4,0,1,0,0,40,0,0
44,2,201495,10,1,1,1,0,0,0,1977,50,0,1
49,2,187634,13,2,5,0,0,1,0,0,50,0,1
40,2,77391,8,1,6,1,0,0,0,0,40,0,0
49,1,36601,8,1,10,1,0,0,0,0,40,8,1
31,1,197193,8,0,4,0,0,0,0,0,27,0,0
81,1,184762,12,1,9,1,0,0,0,0,25,34,0
40,2,200671,8,2,8,3,1,0,0,0,40,0,0
47,2,186539,12,1,4,1,0,0,0,0,10,0,0
39,2,199816,8,1,6,1,0,0,0,0,50,0,1
42,2,171351,8,1,2,1,0,0,0,0,40,0,0
29,2,119793,3,1,10,1,0,0,0,0,40,20,1
40,4,38876,8,1,1,1,0,0,0,0,48,0,0
28,2,145242,13,1,3,2,0,1,4386,0,20,0,1
32,0,217251,11,2,1,0,0,1,0,0,43,0,0
35,2,195253,12,1,1,1,0,0,0,0,60,0,0
52,0,145072,14,2,3,0,0,1,0,0,40,0,0
17,2,108085,7,0,4,3,0,1,0,0,24,0,0
23,2,72055,8,0,0,4,0,1,0,0,40,0,0
76,2,82628,3,1,4,1,0,0,0,0,45,0,0
41,1,49156,15,0,3,0,0,0,0,0,30,0,0
46,2,187666,8,2,1,4,0,1,0,0,55,0,0
49,1,225456,13,1,5,1,0,0,0,0,60,0,1
60,3,286253,8,3,2,0,0,0,0,0,40,0,0
62,2,190384,8,0,0,0,1,1,0,0,37,0,0
46,3,362835,10,1,3,1,0,0,0,0,40,9,1
50,2,243322,8,3,6,0,0,0,0,0,45,0,0
39,2,49105,11,4,0,3,0,1,594,0,40,0,0
20,2,72520,12,0,4,3,0,0,0,0,30,0,0
38,2,200352,13,1,1,1,0,0,0,0,50,0,0
56,2,146660,8,2,2,4,0,0,0,0,10,0,0
30,1,247328,11,4,5,0,0,0,0,0,40,4,0
41,2,304605,8,1,10,1,0,0,0,0,40,8,1
29,2,309778,13,0,10,0,0,0,0,0,40,0,0
43,2,248476,13,1,2,1,0,0,0,0,60,0,0
28,2,129624,13,1,5,1,0,0,0,0,45,14,0
30,2,97723,8,1,10,1,0,0,0,0,35,0,1
19,2,143404,8,0,8,3,0,0,0,0,30,0,0
56,2,127264,12,1,10,1,0,0,0,0,34,0,0
28,2,179191,8,1,10,1,0,0,0,0,35,0,0
23,2,230824,13,0,10,0,0,0,0,0,35,0,0
34,2,410615,10,1,1,1,0,0,0,0,60,0,1
43,2,224998,13,1,1,1,1,0,0,1977,40,0,1
60,1,54553,8,1,10,1,0,0,0,0,20,0,0
43,4,225165,12,1,11,1,0,0,0,0,40,0,0
60,5,75257,8,1,10,2,0,1,0,0,40,0,0
42,2,33155,8,1,10,1,0,0,0,0,85,0,0
32,4,450141,12,2,11,0,0,0,0,1408,40,0,0
31,2,441949,12,1,9,1,0,0,0,0,40,4,1
25,2,131341,8,0,7,0,0,0,0,0,36,1,0
25,2,227548,7,1,4,1,1,0,3103,0,40,0,0
41,5,38876,10,1,7,1,0,0,0,1977,50,0,1
26,2,143756,12,0,4,0,0,0,0,0,40,0,0
45,4,308275,13,1,1,1,1,0,7688,0,65,0,1
35,2,173586,8,1,10,1,0,0,0,0,45,0,1
21,2,196074,4,0,4,5,0,0,0,0,40,0,0
39,3,178877,8,1,9,1,0,0,0,0,40,0,1
22,2,285580,13,0,1,3,0,0,0,0,45,0,0
66,1,219220,13,1,10,1,0,0,2290,0,40,9,0
32,3,228696,12,2,0,4,0,0,0,0,40,4,0
39,2,185405,5,1,10,1,0,0,0,0,40,0,0
41,5,240124,12,1,7,1,0,0,0,0,50,0,0
31,2,329172,12,2,0,4,0,1,0,0,40,0,0
27,2,147280,6,0,4,3,4,0,0,0,40,0,0
34,2,197252,13,1,1,1,0,0,0,0,45,0,1
43,0,118544,14,1,1,1,0,0,0,0,50,0,1
56,2,183169,8,0,0,3,0,1,0,0,35,0,0
34,2,205810,8,1,2,2,1,1,0,1672,40,0,0
23,2,132556,8,0,2,0,0,0,0,0,40,0,0
29,2,438429,8,0,0,4,0,1,0,0,40,0,0
34,2,104293,10,0,9,4,0,1,0,0,40,0,0
37,2,506830,13,0,0,0,1,1,0,0,40,0,0
42,2,56072,10,1,5,1,0,0,0,0,45,0,1
51,4,164300,8,4,0,4,0,1,0,0,40,5,0
34,2,274577,8,2,0,4,1,1,0,0,40,0,0
60,1,36568,4,1,6,1,0,0,0,0,70,0,0
41,2,223548,8,0,10,4,0,0,0,0,40,4,0
27,4,478277,13,1,3,1,1,0,0,0,40,0,0
46,2,254672,12,0,8,0,0,1,2354,0,40,0,0
22,2,171538,8,2,4,3,0,1,0,0,35,0,0
18,2,87135,6,0,4,3,0,0,0,0,15,0,0
46,1,138626,8,1,1,1,0,0,0,0,40,0,1
40,2,179069,13,0,3,0,0,0,0,0,30,0,0
24,2,88824,13,0,9,0,0,0,0,0,40,0,0
28,1,159623,12,0,3,3,0,0,0,0,30,0,0
53,1,276369,8,1,7,1,0,0,0,0,99,0,0
25,2,96862,12,0,3,0,0,1,0,0,65,0,0
18,2,245486,8,0,4,3,0,1,0,0,20,0,0
64,4,209899,12,1,11,1,0,0,0,0,35,0,0
45,2,306122,13,0,4,0,1,1,0,0,44,0,1
32,2,240763,6,2,6,3,1,0,0,0,45,0,0
30,2,323069,8,0,0,0,0,1,0,0,30,0,0
35,2,179579,8,1,0,1,0,0,0,0,45,0,0
19,2,291181,8,0,5,5,0,1,0,0,28,4,0
31,2,356823,13,0,9,0,0,1,10520,0,40,0,1
39,2,312271,12,1,5,1,0,0,0,0,60,0,0
33,2,182714,13,0,1,0,0,1,0,0,40,0,0
25,2,184569,8,0,2,5,0,0,0,0,45,0,0
55,2,129762,8,2,4,5,0,1,0,0,40,32,0
23,2,216867,8,0,6,3,0,0,0,0,40,0,0
45,1,155489,12,1,5,1,0,0,0,0,65,0,0
42,2,256179,12,1,8,2,1,1,0,0,48,0,1
65,2,51063,5,2,4,0,1,0,0,0,64,0,0
37,0,164898,13,1,3,1,0,0,0,0,40,0,1
28,2,202206,8,1,8,1,0,0,0,0,50,5,0
48,2,115358,3,1,13,2,1,1,0,0,15,0,0
43,4,343068,14,2,3,0,0,1,0,0,65,0,0
44,2,152908,8,0,0,5,0,1,0,0,40,0,0
58,4,217802,14,1,3,1,1,0,7688,0,45,0,1
70,1,380498,13,6,3,0,0,1,0,0,30,0,0
28,4,257124,14,0,3,0,0,0,0,0,55,0,0
46,4,313635,9,4,3,0,1,0,4650,0,40,0,0
33,2,168906,12,2,4,4,0,1,0,0,55,0,0
35,4,99146,13,1,11,1,0,0,0,0,50,0,0
18,2,190325,6,0,3,3,0,0,0,0,40,0,0
29,2,272715,5,2,4,0,0,1,0,0,30,0,0
29,2,118598,8,0,8,4,1,1,0,0,40,0,0
59,2,97213,8,1,7,1,0,0,0,0,40,0,1
29,2,39388,8,1,7,1,0,0,0,0,40,0,0
22,2,190916,6,2,5,5,0,1,0,0,25,0,0
34,2,61308,8,1,1,1,0,0,0,0,45,0,0
30,2,27856,8,1,0,2,0,1,0,0,40,0,0
54,0,151580,12,1,3,1,0,0,0,1902,40,0,1
38,2,248011,6,2,6,4,0,0,0,0,55,0,0
44,2,188615,8,1,5,1,0,0,0,0,60,0,1
30,2,62932,8,0,7,3,0,0,0,0,60,0,0
28,2,32510,8,1,0,2,0,1,0,0,15,0,0
57,3,250873,8,1,6,1,0,0,0,0,40,0,0
38,2,257942,8,0,0,0,0,0,0,0,60,0,0
43,2,334141,3,2,4,4,1,1,0,0,40,0,0
34,2,87535,15,0,1,0,0,1,0,0,40,0,0
46,2,222011,12,2,1,0,0,0,0,0,50,0,0
44,2,33895,8,2,4,4,0,1,0,0,40,0,0
23,2,168997,12,0,1,3,0,0,0,0,40,0,0
50,4,163576,14,0,3,0,0,1,0,0,50,0,1
72,2,98035,3,1,4,1,0,0,0,0,20,0,0
24,2,245361,8,0,7,3,0,0,0,0,40,0,0
75,1,124256,12,1,1,1,0,0,0,2149,35,0,0
60,1,197060,8,1,10,1,0,0,0,0,30,0,0
18,2,332125,8,0,8,5,0,0,2176,0,25,0,0
19,2,348867,8,0,5,5,1,1,0,0,15,0,0
31,5,118584,12,2,1,0,0,1,0,0,40,0,0
36,1,110622,13,2,5,4,2,1,0,0,8,27,0
24,2,43535,13,0,4,0,0,1,0,0,32,0,0
62,2,84784,8,2,8,4,0,0,0,1741,40,0,0
25,2,266600,8,1,0,1,1,0,3137,0,40,0,0
28,2,106935,13,1,5,1,0,0,0,0,50,0,1
56,2,265518,12,1,3,1,0,0,0,0,45,0,0
38,2,289653,11,6,8,0,0,0,0,0,40,0,0
41,2,56651,7,1,10,1,0,0,0,0,40,0,0
33,2,374833,1,3,7,4,0,0,0,0,40,4,0
38,2,210198,8,0,5,4,0,1,0,0,30,0,0
44,2,240448,8,0,2,3,0,1,0,0,20,0,0
20,2,206869,12,0,5,3,0,1,0,0,30,0,0
72,5,149689,9,1,3,1,0,0,20051,0,48,0,1
72,2,75594,12,1,10,1,0,0,2653,0,40,0,0
37,2,110331,9,1,4,2,0,1,0,0,60,0,1
54,2,353787,12,1,0,1,0,0,0,0,40,0,1
48,2,142909,8,1,9,1,0,0,0,0,40,0,0
40,2,54102,12,2,5,0,0,1,0,0,20,0,0
35,2,415500,8,1,10,1,1,0,0,0,40,0,0
41,2,79586,13,1,3,1,2,0,0,0,60,26,1
52,2,142757,12,1,3,1,1,0,0,0,56,0,1
37,2,91716,8,2,5,4,0,0,0,0,75,0,0
22,2,376393,8,1,0,2,0,1,0,0,30,0,0
59,2,129762,12,0,0,4,0,1,0,0,40,32,0
34,2,293017,12,0,9,4,1,1,0,0,40,0,0
42,1,54583,13,2,3,4,0,1,0,0,30,0,0
21,2,54472,8,0,4,0,0,1,0,0,40,0,0
40,2,109217,6,1,10,1,0,0,0,0,45,4,0
32,2,189265,13,0,0,0,0,1,0,0,40,0,0
32,2,221680,13,0,8,0,0,0,0,0,40,0,0
46,2,200947,8,1,2,1,0,0,0,0,35,25,0
21,2,402136,12,0,1,3,0,1,0,0,20,0,0
47,1,136258,12,2,4,0,0,0,0,0,30,0,0
53,2,35459,12,1,10,1,0,0,0,0,47,0,1
31,2,157640,13,1,5,1,0,0,7688,0,55,0,1
39,2,181384,10,0,0,0,0,0,0,0,20,0,0
50,2,81253,8,1,4,2,2,1,0,0,30,0,0
21,2,152668,12,0,4,0,0,0,0,0,35,0,0
39,2,106964,14,1,5,1,0,0,0,1977,55,0,1
20,2,218068,12,0,6,3,0,0,0,0,23,0,0
33,2,162572,8,0,6,0,0,0,0,0,60,0,0
74,1,160009,10,1,1,1,0,0,0,0,30,0,1
25,2,164488,12,2,10,0,0,0,0,0,40,0,0
31,2,119033,8,0,2,3,0,0,0,0,50,0,0
27,2,311446,12,0,0,0,0,1,0,0,60,9,0
31,2,128065,6,1,7,1,0,0,0,0,55,0,1
48,2,101016,14,2,3,4,0,1,0,0,40,0,0
73,2,33493,8,6,5,0,0,1,0,0,3,0,0
30,2,284826,8,1,3,1,0,0,0,0,50,0,0
53,1,169112,13,1,1,1,0,0,0,0,40,39,1
37,3,362006,8,1,0,2,0,1,0,0,40,0,1
19,2,124906,12,0,0,3,0,1,0,1719,25,0,0
53,2,229247,7,1,6,1,0,0,5013,0,45,0,0
59,5,170993,9,2,3,0,0,0,13550,0,40,0,1
39,2,157641,13,2,0,4,0,1,0,0,40,0,0
23,2,224632,13,0,0,3,1,1,0,0,38,0,0
26,2,159732,13,0,0,0,0,0,0,2205,43,0,0
56,1,221801,12,1,4,1,0,0,0,0,40,0,0
90,2,347074,12,0,0,3,0,1,0,1944,12,0,0
35,2,143059,8,1,6,2,0,1,0,1902,28,0,1
23,2,37072,8,1,10,1,0,0,0,0,40,0,0
52,2,137815,4,2,6,0,0,0,0,0,40,0,0
43,3,594194,8,1,10,1,1,0,0,0,40,0,1
41,2,284716,8,4,4,4,0,1,0,0,15,0,0
39,2,202662,12,0,5,0,0,0,0,0,40,0,0
56,4,191754,14,1,3,1,0,0,0,0,50,0,1
31,2,175985,12,2,1,0,0,1,0,0,50,0,0
37,2,51198,12,1,10,1,0,0,0,0,45,0,0
26,5,384276,12,1,1,1,0,0,0,0,60,0,1
46,1,368355,13,1,5,1,0,0,0,0,60,0,1
20,2,221661,5,0,5,0,0,1,0,0,30,4,0
51,2,108435,13,1,4,1,0,0,0,0,40,0,1
42,2,209547,12,1,5,1,0,0,5178,0,40,0,1
29,2,197565,8,1,4,2,0,1,0,1902,35,0,1
62,2,180418,7,0,10,4,0,0,0,0,40,0,0
35,1,45880,13,1,5,1,0,0,0,0,40,0,0
52,4,203953,8,1,6,1,0,0,0,0,40,5,1
64,1,178748,1,1,10,1,0,0,0,0,40,4,0
28,2,203171,11,0,9,3,0,0,0,0,55,0,0
71,2,132057,13,1,3,1,1,0,9386,0,50,0,1
33,4,40142,8,1,11,1,0,0,0,0,56,0,0
36,2,224541,3,1,2,1,0,0,0,0,40,22,0
67,1,221252,14,2,5,0,4,0,0,0,40,0,0
26,2,133766,6,1,6,1,0,0,0,0,35,0,0
41,2,244945,12,1,1,1,0,0,0,0,65,0,1
35,2,171393,8,1,6,1,0,0,0,0,50,0,0
63,1,326903,1,1,4,1,0,0,0,0,25,0,0
27,2,91257,8,1,4,1,0,0,0,0,40,22,0
41,2,118001,6,0,8,0,1,0,0,0,40,0,0
30,2,168906,12,0,0,4,0,1,0,0,44,0,0
27,2,267912,5,0,2,4,0,0,0,0,40,4,0
55,2,327406,12,2,5,0,0,0,0,0,65,0,1
25,2,141876,13,0,3,3,0,0,0,0,40,0,0
33,2,185177,8,0,8,0,0,0,0,0,40,0,0
35,2,191807,11,1,9,1,0,0,0,0,40,0,0
39,2,114942,12,1,6,1,0,0,0,0,43,0,1
32,5,204470,12,1,5,1,0,0,0,0,99,0,1
50,2,195844,15,0,1,0,0,0,13550,0,50,0,1
39,2,184659,8,1,8,1,0,0,0,0,40,0,0
39,2,224466,12,2,10,4,1,0,0,0,24,0,0
46,4,149551,8,1,11,1,0,0,5013,0,50,0,0
53,2,113522,8,1,11,1,0,0,0,0,40,0,0
68,2,116993,9,6,3,4,0,0,0,0,60,0,1
45,2,277434,12,2,0,0,0,0,0,0,50,0,0
42,2,167948,15,1,3,1,2,0,0,0,40,27,1
67,5,273239,13,1,5,1,0,0,0,0,50,0,1
74,2,322789,5,1,11,1,0,0,0,1411,40,0,0
20,4,240517,12,0,0,3,0,1,0,0,20,0,0
52,4,230112,14,1,3,1,0,0,0,0,40,0,1
21,4,211385,6,0,4,3,1,0,0,0,25,0,0
33,2,109282,3,0,2,0,0,0,0,0,40,0,0
32,2,367904,5,2,8,0,0,1,0,0,40,4,0
43,2,34278,12,1,5,1,0,0,0,0,35,0,0
67,2,221281,8,2,0,0,0,1,0,0,15,0,0
39,2,179671,5,1,10,1,0,0,0,0,40,0,0
27,2,152951,8,0,8,3,0,0,0,0,40,0,0
30,2,315203,3,0,4,0,0,1,0,0,30,21,0
44,2,117728,11,1,9,1,0,0,0,0,40,0,1
23,2,192017,11,0,10,0,0,0,0,0,40,0,0
42,2,120837,8,2,7,0,0,0,0,0,50,0,0
39,1,289430,2,1,7,1,0,0,0,0,50,4,0
44,2,304175,13,2,5,0,0,0,0,0,40,0,1
52,4,251841,14,0,3,0,0,1,0,0,50,0,0
17,2,33611,6,0,4,3,0,0,0,0,40,0,0
44,1,38122,8,2,10,0,0,0,0,0,45,0,0
23,1,72143,13,0,1,0,0,1,0,0,40,0,0
52,3,385183,13,1,0,1,0,0,0,0,40,0,1
58,2,37345,8,1,5,1,0,0,0,0,40,0,0
31,2,290964,11,1,9,2,0,1,0,0,38,0,1
26,2,52839,12,2,1,0,0,0,0,0,40,0,0
33,5,134737,8,1,7,1,0,0,2829,0,70,0,0
21,2,55465,5,0,8,3,0,0,0,0,40,0,0
48,2,377401,12,2,5,0,0,0,0,0,40,0,1
21,2,323497,8,0,4,3,1,0,0,0,36,0,0
21,2,334693,12,0,5,0,0,1,0,0,50,0,0
41,5,163215,9,0,3,0,0,1,0,0,60,0,1
54,2,178530,13,1,1,1,0,0,0,0,60,0,1
38,2,368256,10,0,5,0,0,1,0,0,45,0,0
37,2,191137,8,1,0,1,0,0,0,0,42,0,0
64,2,212513,13,2,0,0,0,1,0,0,40,0,0
56,2,147653,12,1,1,2,0,1,0,0,50,0,0
41,2,173307,8,1,10,1,0,0,0,0,40,0,1
42,2,212760,12,1,5,1,0,0,0,0,60,0,1
53,0,101238,12,1,1,1,0,0,0,0,40,0,1
37,2,306868,8,2,10,4,0,0,0,0,38,0,0
60,3,117509,8,6,0,0,0,0,0,0,40,0,0
35,2,151835,8,1,8,1,0,0,0,0,45,0,1
70,2,291998,12,1,5,1,0,0,20051,0,65,0,1
44,2,136986,15,1,3,1,0,0,0,0,50,0,1
50,2,201984,3,1,10,1,0,0,0,0,40,0,0
58,2,187060,8,2,0,0,0,1,0,0,40,8,0
46,2,174928,8,2,0,0,0,0,0,0,40,5,0
29,2,445480,7,1,8,5,0,0,0,0,40,0,0
26,2,265781,13,0,1,0,0,0,0,0,60,0,0
33,4,377107,12,4,4,3,1,1,0,0,35,0,0
42,2,347890,13,1,1,1,0,0,0,1902,50,0,1
24,2,199336,8,0,10,4,0,0,0,0,45,0,0
17,2,111593,6,0,5,3,0,1,0,0,8,0,0
35,2,258657,10,1,10,1,0,0,0,0,60,0,0
37,3,39207,8,0,0,0,0,0,0,0,40,0,1
59,2,159770,10,1,1,1,0,0,0,0,40,0,1
27,2,309463,4,0,2,0,0,0,0,0,10,0,0
38,3,215419,14,0,1,0,0,1,0,0,55,8,0
47,1,177533,12,1,10,1,0,0,0,0,40,0,0
42,2,251239,4,0,7,0,0,0,0,0,40,5,0
40,3,134307,13,2,3,0,1,1,0,1741,40,0,0
21,2,24598,12,0,4,3,0,1,0,0,40,0,0
36,1,140676,13,0,5,0,0,0,0,0,50,0,0
46,2,143542,6,6,8,5,0,0,0,0,20,0,0
31,2,158291,8,1,0,1,0,0,0,0,40,0,0
29,2,118503,8,2,8,0,0,0,0,0,50,0,0
50,1,71609,5,1,1,1,0,0,0,0,60,0,0
46,2,203653,13,2,5,5,1,0,0,0,40,0,0
31,2,181751,8,2,0,0,0,1,0,0,40,0,0
36,2,162358,14,0,3,0,0,1,0,1408,40,0,0
59,3,181940,8,1,0,1,0,0,0,0,40,0,1
30,2,213226,13,2,5,0,0,0,27828,0,40,0,1
27,2,452963,12,0,8,0,0,0,0,0,40,0,0
44,2,268039,12,2,2,5,1,0,0,0,40,0,0
34,2,141841,8,4,10,3,1,0,0,0,40,0,0
58,1,194733,12,1,3,1,0,0,0,0,45,0,0
36,2,214008,12,1,0,1,0,0,0,0,40,0,1
42,0,273869,8,2,11,4,0,1,0,0,40,0,0
25,2,48029,12,1,1,1,0,0,0,0,40,0,1
18,2,163460,12,0,5,3,1,0,0,0,20,0,0
55,2,112529,2,0,6,0,1,0,0,0,40,0,0
55,2,109075,6,1,8,1,1,0,5013,0,48,0,0
31,2,182699,10,1,10,1,1,0,0,0,40,0,0
33,2,101867,8,0,8,4,2,0,0,0,40,11,0
65,4,382245,8,6,1,4,0,1,0,0,40,0,0
18,2,200290,8,0,5,3,0,0,0,0,35,0,0
23,0,35805,13,1,3,1,0,0,0,0,60,0,0
22,2,157541,8,1,2,1,0,0,0,0,50,0,0
61,4,192085,8,1,6,1,0,0,0,0,15,0,0
40,2,33795,11,1,10,1,0,0,0,0,40,0,0
51,2,345459,12,0,1,4,1,1,0,0,40,0,0
25,2,105520,8,0,4,3,1,0,0,0,40,0,0
63,4,114752,13,6,0,4,2,1,0,0,35,11,0
17,2,98572,6,0,5,0,0,1,0,0,20,0,0
54,1,83984,14,2,9,0,0,1,0,0,20,0,0
45,4,317846,10,2,1,4,0,0,0,0,47,0,0
28,0,319027,8,0,3,0,1,1,0,0,40,0,0
24,2,84319,12,0,8,0,0,0,0,0,40,0,0
70,2,298470,13,6,5,0,0,0,0,0,30,0,0
46,2,278322,15,1,5,1,0,0,0,0,40,0,1
51,4,169182,4,6,4,0,0,1,0,0,45,1,0
58,2,498267,8,2,1,0,0,1,0,0,40,0,0
26,2,50053,13,0,3,0,0,0,0,0,37,0,0
38,2,107302,12,1,10,1,0,0,3103,0,40,0,1
45,2,154174,8,1,10,1,0,0,0,0,50,0,0
43,2,147110,12,1,3,1,0,0,0,0,40,0,1
55,1,141122,13,1,1,1,0,0,0,0,50,0,0
38,2,162164,6,6,10,4,0,0,0,0,40,0,0
19,2,134664,8,1,5,1,0,0,3781,0,40,0,0
66,2,95644,13,2,1,0,0,1,0,0,40,0,0
34,2,198183,13,0,5,0,0,1,0,0,50,0,0
35,2,538583,6,4,6,0,1,0,0,0,40,0,0
34,2,108837,13,1,9,1,0,0,0,0,48,0,1
55,2,27227,12,1,4,1,0,0,0,1977,35,0,1
43,3,117022,11,2,2,4,1,0,0,1726,40,0,0
66,2,133884,8,6,10,0,0,0,0,0,40,0,0
42,2,602513,13,1,3,1,0,0,0,0,45,0,1
55,5,114495,13,1,1,1,0,0,0,2415,50,0,1
43,2,171087,13,1,3,1,0,0,5178,0,40,0,1
33,2,53373,5,0,4,4,0,0,0,0,40,0,0
50,2,200325,12,2,1,0,0,1,0,0,40,0,0
38,2,322092,8,2,2,0,0,0,0,0,40,0,0
46,2,209739,8,1,10,1,0,0,0,0,46,0,0
38,2,589809,13,1,0,1,0,0,0,0,45,0,1
45,1,105838,11,1,1,1,0,0,0,0,35,0,0
30,2,119522,5,1,10,1,0,0,0,0,45,0,0
56,2,258579,14,1,1,1,0,0,0,0,50,0,1
29,2,123200,12,1,8,1,4,0,0,2415,40,5,1
34,2,275771,8,2,1,4,0,1,0,0,50,0,0
58,4,33386,12,6,0,5,0,1,0,0,25,0,0
47,4,101016,13,1,0,2,0,1,7688,0,40,0,1
62,2,217434,13,1,5,1,0,0,0,0,40,0,0
24,2,187229,8,0,2,3,1,1,0,0,40,0,0
49,2,207772,8,2,9,4,0,0,0,0,40,0,0
40,3,179717,8,1,0,1,0,0,7298,0,50,0,1
17,2,260978,6,0,4,3,0,0,0,0,14,11,0
36,2,280570,12,1,10,1,0,0,0,0,45,0,0
73,2,179001,8,6,5,0,0,1,0,0,7,0,0
26,0,79089,13,0,0,0,0,1,0,0,20,0,0
63,2,85420,12,1,1,1,0,0,0,0,10,0,0
21,4,244074,8,0,4,0,0,1,0,0,22,0,0
20,2,361138,8,0,5,4,0,0,0,0,45,0,0
40,2,309311,8,1,8,1,0,0,0,0,40,0,0
36,2,46756,12,0,10,0,0,0,0,0,50,0,0
55,3,272339,8,6,0,4,0,1,0,0,40,0,0
39,2,82521,13,1,5,1,0,0,0,0,45,0,1
40,2,103759,8,2,10,0,0,0,0,0,40,0,0
18,2,150675,5,0,5,3,0,0,0,0,40,0,0
42,2,180096,8,1,2,1,0,0,0,0,60,0,0
49,2,157991,12,2,0,4,1,1,0,0,40,0,0
26,2,164170,12,0,5,5,2,1,0,0,35,11,0
18,2,186946,12,0,8,3,0,1,0,0,23,0,0
57,2,201159,10,6,0,5,0,1,0,0,40,0,0
35,1,61343,8,2,8,4,0,0,0,0,40,0,0
21,2,130534,5,0,10,0,0,0,0,0,50,0,0
43,2,222635,6,2,7,0,0,0,0,0,80,0,0
32,2,169768,13,4,9,0,1,0,0,0,40,0,0
23,2,72922,12,0,5,0,0,1,0,0,30,0,0
59,2,66440,8,4,0,4,0,1,0,0,40,0,0
50,2,338836,13,1,3,1,0,0,0,1887,36,0,1
47,4,122206,8,1,6,1,0,0,0,0,20,0,1
36,2,145704,8,2,8,4,0,1,0,0,40,0,0
35,0,88215,13,1,3,2,2,1,0,0,40,11,1
24,2,114873,8,0,11,0,4,0,0,0,40,0,0
22,2,240063,8,0,2,3,0,0,0,0,40,0,0
67,1,167015,13,6,5,0,0,0,0,0,30,0,0
44,4,354230,12,1,10,1,0,0,0,0,40,0,0
34,2,124827,5,1,6,1,0,0,0,0,80,0,0
24,2,225739,12,0,5,0,0,0,0,0,40,0,0
46,4,349986,13,2,10,0,0,0,0,0,40,0,0
41,2,112763,8,2,2,3,0,1,2597,0,40,0,0
66,2,242589,8,1,4,1,0,0,0,0,34,0,0
21,2,366929,8,1,5,2,0,1,0,0,38,0,0
25,2,154210,6,3,5,3,2,0,0,0,35,3,0
31,2,274222,1,0,6,5,4,0,0,0,40,22,0
51,0,166459,14,1,1,1,0,0,0,0,40,0,1
33,2,36222,15,1,3,1,0,0,0,0,45,0,1
24,2,240063,13,0,3,0,0,0,0,0,20,0,0
31,3,158847,10,0,0,3,1,1,0,0,40,0,0
31,2,203488,13,1,5,1,0,0,0,1977,45,0,1
54,2,96062,8,1,8,1,0,0,0,0,40,20,0
49,1,126077,8,1,1,1,0,0,0,0,35,0,0
59,2,162580,8,0,10,5,0,1,0,0,35,0,0
76,1,413699,3,1,7,1,0,0,0,0,28,0,0
32,2,303692,15,2,3,0,0,0,0,0,40,0,1
47,1,184682,8,4,5,4,0,1,0,0,35,0,0
70,5,217801,13,1,5,1,0,0,0,0,15,0,0
41,2,306496,11,1,9,1,0,0,0,0,40,0,1
46,2,110171,8,1,10,1,0,0,0,0,40,25,0
36,0,89625,8,0,11,5,2,1,0,0,40,0,0
44,2,270147,13,1,1,2,0,1,0,0,45,0,1
32,1,195891,8,0,10,4,0,0,0,0,40,10,0
47,2,131160,13,2,4,0,0,1,99999,0,40,0,1
56,2,93211,8,6,4,4,0,1,0,0,40,8,0
38,2,181661,10,1,9,1,0,0,0,0,56,0,1
74,2,146365,8,6,4,0,0,1,0,0,28,0,0
19,2,219671,12,0,3,0,0,1,0,0,20,0,0
74,2,203523,8,1,2,1,0,0,2653,0,12,0,0
32,2,137421,8,3,4,5,4,0,0,0,40,4,0
31,2,302679,7,1,3,1,0,0,0,0,55,0,0
24,2,421474,13,1,5,1,0,0,0,0,40,0,0
46,2,98524,13,2,1,0,0,0,0,0,40,8,1
27,2,282313,8,1,6,1,1,0,0,0,40,0,0
56,2,157786,13,1,1,1,0,0,0,1902,55,0,1
40,2,83508,13,1,9,2,0,1,0,0,20,0,0
67,0,167687,8,1,1,1,0,0,3456,0,35,0,0
45,1,187272,8,1,10,1,2,0,0,0,45,27,0
36,3,187089,13,0,1,0,0,1,0,0,40,0,0
47,2,167625,14,2,3,4,0,1,0,0,40,0,1
61,2,190955,13,1,1,1,0,0,7688,0,40,0,1
50,2,185846,8,1,6,1,0,0,3103,0,40,0,1
43,2,55764,12,0,2,4,1,0,0,0,40,0,0
69,2,164110,13,1,5,1,0,0,10605,0,50,0,1
